"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12","Should NOT create customer: Missing email field","sales-portal-api","Sun Apr 26 21:02:05 UTC 2026","passed","Sun Apr 26 21:02:05 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","100","Should NOT update delivery: house = 1000","sales-portal-api","Sun Apr 26 21:02:17 UTC 2026","passed","Sun Apr 26 21:02:17 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","33","Should update customer: 40-char name including one space","sales-portal-api","Sun Apr 26 21:02:09 UTC 2026","passed","Sun Apr 26 21:02:09 UTC 2026","[API] [Customers] Update the customer by ID > Positive","src/api/tests/customers/updateCustomer.spec.ts","",""
"","23","Should create customer: Flat = 1 - 201 Created","sales-portal-api","Sun Apr 26 21:02:05 UTC 2026","passed","Sun Apr 26 21:02:05 UTC 2026","[API] [Customers] Create A New Customer > Positive","src/api/tests/customers/createCustomer.spec.ts","",""
"","38","Should successfully get customer by ID - 200 OK","sales-portal-api","Sun Apr 26 21:02:06 UTC 2026","passed","Sun Apr 26 21:02:06 UTC 2026","[API] [Customers] Get Customer By ID > Positive","src/api/tests/customers/getCustomerById.spec.ts","",""
"","163","Should NOT return orders when using empty token - 401 Not authorized","sales-portal-api","Sun Apr 26 21:02:07 UTC 2026","passed","Sun Apr 26 21:02:07 UTC 2026","[API] [Customers] Get Customer Orders by ID > Negative","src/api/tests/customers/getCustomerOrders.spec.ts","",""
"","1417","Should cancel in process order","sales-portal-ui","Sun Apr 26 21:01:56 UTC 2026","passed","Sun Apr 26 21:01:57 UTC 2026","[UI] [Orders] Cancel Order > [UI] [Orders] Should cancel in process order","src/ui/tests/orders/smoke/cancelReopenOrder.spec.ts","",""
"","1873","Should not open edit customer modal for Canceled order","sales-portal-ui","Sun Apr 26 21:01:27 UTC 2026","passed","Sun Apr 26 21:01:29 UTC 2026","[UI] [Orders] [Customer] > [UI] [Orders] [Customer] [Positive] Edit customer > [UI] [Orders] [Customer] [Negative] Orders were created dynamically by service","src/ui/tests/orders/criticalPath/editCustomer.spec.ts","",""
"","11","Should create product: 3-char name","sales-portal-api","Sun Apr 26 21:02:22 UTC 2026","passed","Sun Apr 26 21:02:22 UTC 2026","[API] [Products] Create a new product > Positive","src/api/tests/products/createProduct.spec.ts","",""
"","69","Should return error when trying to receive products for Draft order - 400 Bad Request","sales-portal-api","Sun Apr 26 21:02:15 UTC 2026","passed","Sun Apr 26 21:02:15 UTC 2026","[API] [Orders] Products Receipt - Draft Orders","src/api/tests/orders/markProductAsReceived.spec.ts","",""
